mun_upp,CNPJ,TELEFONE,CIDADE,ESTADO,ENDERECO,PRODUTO,CREDENCIADO,BAIRRO,RAMO_ATIVIDADE,bairro_upp
QUITERIANÓPOLIS,4684984000128,,Quiterianópolis,CE,R TEN JOSE LOPES 53,CARTAO CEARA SEM FOME,MERCEARIA O CRIZANTO,Centro,Mercado / Mini Mercado,CENTRO
QUITERIANÓPOLIS,7665758000198,,Quiterianópolis,CE,QUITERIA DE LIMA 43,CARTAO CEARA SEM FOME,MERCEARIA BEZERRA,Centro,Mercado / Mini Mercado,CENTRO
QUITERIANÓPOLIS,9548054000160,,Quiterianópolis,CE,R QUITERIA DE LIMA s/n,CARTAO CEARA SEM FOME,MERCANTIL COUTINHO,Centro,Mercado / Mini Mercado,CENTRO
QUITERIANÓPOLIS,18886379000144,(88) 9992-94757,Quiterianópolis,CE,AV LAURINDO GOMES 170,CARTAO CEARA SEM FOME,LUCIANA SOARES MOURAO,Centro,Supermercado,CENTRO
QUITERIANÓPOLIS,26936125000111,,Quiterianópolis,CE,R FIRMINO ANTUNES 58,CARTAO CEARA SEM FOME,MERCANTIL LACERDA,Centro,Mercado / Mini Mercado,CENTRO
QUITERIANÓPOLIS,30423138000164,,Quiterianópolis,CE,R PADRE MOACIR 97,CARTAO CEARA SEM FOME,MERCEARIA VITORIA,Centro,Mercado / Mini Mercado,CENTRO
QUITERIANÓPOLIS,41705566000104,,Quiterianópolis,CE,são francisco S/N,CARTAO CEARA SEM FOME,FRANCISCO ELIZEU MATOS COSTA JUNIOR,Centro,Mercado / Mini Mercado,CENTRO
QUITERIANÓPOLIS,45700147000122,(88) 9997-76893,Quiterianópolis,CE,R FIRMINO ANTUNES 28,CARTAO CEARA SEM FOME,MIGUEL SUPERMERCADO,Centro,Supermercado,CENTRO
QUITERIANÓPOLIS,86769965000169,,Quiterianópolis,CE,CORONEL RAIMUNDO DE OLIVEIRA 202,CARTAO CEARA SEM FOME,MERCEARIA MANOEL LIMA,Centro,Alimentação,CENTRO
QUIXADÁ,467580000121,(88) 3412-2949,Quixadá,CE,Florencio Lopes 129,CARTAO CEARA SEM FOME,MERCANTIL O EUGENIO,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,2681731000256,,Quixadá,CE,Plácido Castelo 2209,CARTAO CEARA SEM FOME,SUPER SÃO GERALDO,Herval,Supermercado,HERVAL
QUIXADÁ,2681731000418,,Quixadá,CE,José de Queiroz Pessoa 1631,CARTAO CEARA SEM FOME,SUPER SAO GERALDO,Centro,Supermercado,CENTRO
QUIXADÁ,2681731001309,,Quixadá,CE,José de Queiroz Pessoa 1703,CARTAO CEARA SEM FOME,SUPER SAO GERALDO,Centro,Supermercado,CENTRO
QUIXADÁ,7434684000189,(88) 3412-1784,Quixadá,CE,Florencio Lopes 1628,CARTAO CEARA SEM FOME,MERCADINHO O GILSON,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,7479399000184,(88) 3412-1135,Quixadá,CE,Francisco Enéas de Lima 2019,CARTAO CEARA SEM FOME,MERCADINHO SILVEIRA,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,7525941000600,,Quixadá,CE,Santo Antônio 448,CARTAO CEARA SEM FOME,DOCA SUPERMERCADO,Campo Novo,Supermercado,CAMPO NOVO
QUIXADÁ,9661537000177,(88) 3412-3105,Quixadá,CE,Florencio Lopes 402,CARTAO CEARA SEM FOME,MERCADINHO PAI E FILHO,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,10529618000105,(88) 3412-1711,Quixadá,CE,Florencio Lopes 112,CARTAO CEARA SEM FOME,MERCADINHO O CABRAL,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,18467510000139,(88) 9971-22827,Quixadá,CE,Florencio Lopes 50,CARTAO CEARA SEM FOME,MERCADINHO PAULO NOGUEIRA,Centro,Supermercado,CENTRO
QUIXADÁ,26537565000104,,Quixadá,CE,Doutor Eudásio Barroso 695,CARTAO CEARA SEM FOME,F G MERCADINHO,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,27825606000112,,Quixadá,CE,Tenente Cravo 339,CARTAO CEARA SEM FOME,MERCADINHO RABELO,Alto São Francisco,Mercado / Mini Mercado,ALTO SÃO FRANCISCO
QUIXADÁ,29142202000583,,Quixadá,CE,José Capistrano Filho 198,CARTAO CEARA SEM FOME,NOSSO ATACAREJO,Putiú,Mercado / Mini Mercado,PUTIÚ
QUIXADÁ,30141639000158,(88) 9707-0708,Quixadá,CE,José de Queiroz Pessoa 1662,CARTAO CEARA SEM FOME,SUPERMERCADO LIDERANCA,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,30360908000177,(88) 3412-3105,Quixadá,CE,da Estrela 278,CARTAO CEARA SEM FOME,MERCADINHO SÃO JORGE,Campo Novo,Mercado / Mini Mercado,CAMPO NOVO
QUIXADÁ,31604081000162,,Quixadá,CE,dos Voluntários 29,CARTAO CEARA SEM FOME,MERCADINHO NOVA OPCAO,Planalto Renascer,Mercado / Mini Mercado,PLANALTO RENASCER
QUIXADÁ,32181013000109,(88) 3412-1784,Quixadá,CE,José de Queiroz Pessoa 1684,CARTAO CEARA SEM FOME,MERCADINHO O GILSON,Centro,Mercado / Mini Mercado,CENTRO
QUIXADÁ,37498625000135,(88) 2147-1798,Quixadá,CE,Presidente Vargas 1110,CARTAO CEARA SEM FOME,FRIGORIFICO CENTRAL,Campo Novo,Açougue,CAMPO NOVO
QUIXADÁ,42846062000169,,Quixadá,CE,ROD BR 122 TRECHO QUIXADA JUATAMA KM 09 SN,CARTAO CEARA SEM FOME,FRIGORIFICO CORDEIRO DE OURO,Centro,Açougue,CENTRO
QUIXADÁ,44269526000228,(84) 2141-1000,Quixadá,CE,José Capistrano Filho SN,CARTAO CEARA SEM FOME,NOSSO CAFE,Putiú,Padaria,PUTIÚ
QUIXADÁ,48957535000181,(88) 9814-54084,Quixadá,CE,4 VL DISTRITO DE JUA s/n,CARTAO CEARA SEM FOME,MERCADINHO PAI E FILHA,Centro,Supermercado,CENTRO
QUIXELÔ,566733000198,,Quixelô,CE,LUIS GOMES DE ARAUJO 412,CARTAO CEARA SEM FOME,SUPERMERCADO WALDIR,Centro,Mercado / Mini Mercado,CENTRO
QUIXELÔ,14672548000192,,Quixelô,CE,LUIZ GOMES DE ARAUJO 105,CARTAO CEARA SEM FOME,MERCANTEL MESSE,Centro,Mercado / Mini Mercado,CENTRO
QUIXELÔ,30350311000141,,Quixelô,CE,LUIS GOMES DE ARAUJO 229,CARTAO CEARA SEM FOME,MERCANTIL CAMILO,Centro,Mercado / Mini Mercado,CENTRO
QUIXELÔ,41566043000116,,Quixelô,CE,LUIZ GOMES DE ARAUJO 95,CARTAO CEARA SEM FOME,G N SUPERMERCADO,Centro,Mercado / Mini Mercado,CENTRO
QUIXELÔ,45690953000167,,Quixelô,CE,"ESTRADA QUIXELO X FAE, KM01 SN",CARTAO CEARA SEM FOME,COOCEAF,Centro,Cooperativa,CENTRO
QUIXELÔ,53574892000109,,Quixelô,CE,R JOSE VICENTE DA SILVA 04,CARTAO CEARA SEM FOME,SUPERCOURAS,Centro,Supermercado,CENTRO
QUIXELÔ,54087768000173,,Quixelô,CE,SIT GASPAR SN,CARTAO CEARA SEM FOME,BOM PRECO SUPERMERCADO,Centro,Supermercado,CENTRO
QUIXERAMOBIM,1137048000109,,Quixeramobim,CE,DE ENCANTADO SN,CARTAO CEARA SEM FOME,MERCANTIL SAO JOSE,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,3429146000145,(88) 3441-3567,Quixeramobim,CE,R TEIXEIRA DE FREITAS 290,CARTAO CEARA SEM FOME,SUPER BOM DEMAIS,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,3912207000120,,Quixeramobim,CE,ENCANTADO SN,CARTAO CEARA SEM FOME,ANDREIA NOBRE DO NASCIMENTO,Centro,Alimentação,CENTRO
QUIXERAMOBIM,3912210000144,,Quixeramobim,CE,R JOSE CIPRIANO 103,CARTAO CEARA SEM FOME,SÃO LUIS ATACAREJO,Centro,Supermercado,CENTRO
QUIXERAMOBIM,3995515024503,(98) 3216-5682,Quixeramobim,CE,R ANTONIO PINTO DE MENDONCA s/n,CARTAO CEARA SEM FOME,MATEUS SUPERMERCADOS,Centro,Supermercado,CENTRO
QUIXERAMOBIM,4163766002353,(85) 4008-2414,Quixeramobim,CE,R ANTONIO PINTO DE MENDONCA 1450,CARTAO CEARA SEM FOME,SUPERMERCADO PINHEIRO - O BOM VIZINHO,Centro,Supermercado,CENTRO
QUIXERAMOBIM,5062581000100,(88) 3441-0028,Quixeramobim,CE,R JOSE CAMPOS TORQUATO 450,CARTAO CEARA SEM FOME,JR MERCADINHO,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,5959774000168,(88) 9718-6099,Quixeramobim,CE,AV GERALDO BIZARRIA DE CARVALHO 304,CARTAO CEARA SEM FOME,SUPER BOM PREÇO CONCEITO,Centro,Supermercado,CENTRO
QUIXERAMOBIM,7191912000137,(88) 9923-94662,Quixeramobim,CE,R TEIXEIRA DE FREITAS 369,CARTAO CEARA SEM FOME,MERCANTIL SERTANEJO,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,9303556000121,,Quixeramobim,CE,R TABELIAO LAFAYETE 99,CARTAO CEARA SEM FOME,SUPERMERCADO SANTO ANTONIO,Centro,Supermercado,CENTRO
QUIXERAMOBIM,17745213000307,(88) 3441-1008,Quixeramobim,CE,R MONSENHOR SALVIANO PINTO 373,CARTAO CEARA SEM FOME,ATACADÃO DAS CARNES SÃO FRANCISCO,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,20968028000124,(88) 3441-0998,Quixeramobim,CE,R DONA ADELIA ALBUQUERQUE 401,CARTAO CEARA SEM FOME,M J DE QUEIROZ NOGUEIRA MERCEARIA,Centro,Supermercado,CENTRO
QUIXERAMOBIM,23019893000112,(88) 9934-33539,Quixeramobim,CE,R RUA EDMILSON PATRICIO 1254,CARTAO CEARA SEM FOME,MERCADINHO NOVO HORIZONTE,Centro,Supermercado,CENTRO
QUIXERAMOBIM,23323155000245,,Quixeramobim,CE,R DOM HELIO CAMPOS 189,CARTAO CEARA SEM FOME,ARMAZEM DO CAMPO,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,32550145000152,(85) 3232-3628,Quixeramobim,CE,R CONEGO PINTO DE MENDONCA 108,CARTAO CEARA SEM FOME,SUPER PRA VOCE,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,34827098000177,(88) 9256-0462,Quixeramobim,CE,R VEREADOR EDMILSON PATRICIO 264,CARTAO CEARA SEM FOME,MERCANTIL JL,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,47111278000108,(88) 9941-42629,Quixeramobim,CE,R ADOLFO NOGUEIRA 273,CARTAO CEARA SEM FOME,XPAO,Centro,Supermercado,CENTRO
QUIXERAMOBIM,63471890000130,(88) 3441-1563,Quixeramobim,CE,R MONSENHOR SALVIANO PINTO 605,CARTAO CEARA SEM FOME,MARANDRE,Centro,Mercado / Mini Mercado,CENTRO
QUIXERAMOBIM,72398332000349,(88) 9961-03910,Quixeramobim,CE,R CEL. TEOFILO LESSA 347,CARTAO CEARA SEM FOME,SUPER CASA DO FRANGO,Centro,Supermercado,CENTRO
QUIXERÉ,445054000160,(88) 9973-72699,Quixeré,CE,R MANOEL GONCALVES 984,CARTAO CEARA SEM FOME,O REI DAS NOVIDADES,Centro,Mercado / Mini Mercado,CENTRO
QUIXERÉ,2354153000162,(88) 9985-08036,Quixeré,CE,MONOEL GONÇÃLVES 1112,CARTAO CEARA SEM FOME,SUPERMERCADO JULIANA,Centro,Supermercado,CENTRO
QUIXERÉ,3259204000130,,Quixeré,CE,R ANTONIO FELISMINO 66,CARTAO CEARA SEM FOME,SUPERMERCADO ARAUJO LTDA,Centro,Supermercado,CENTRO
QUIXERÉ,5513187000140,(88) 3343-1257,Quixeré,CE,R HADOQUE COSTA 1131,CARTAO CEARA SEM FOME,SUPERLULA SUPERMERCADO,Centro,Supermercado,CENTRO
QUIXERÉ,7784051000109,(88) 9973-72699,Quixeré,CE,R ANTONIO FELISMINO 15,CARTAO CEARA SEM FOME,MERCADINHO E SORVETERIA,Centro,Mercado / Mini Mercado,CENTRO
QUIXERÉ,11393820000107,(88) 3443-1638,Quixeré,CE,R MANOEL GONCALVES 1022,CARTAO CEARA SEM FOME,PADARIA PAO DO BOM,Centro,Padaria,CENTRO
QUIXERÉ,13221135000129,(88) 9921-31726,Quixeré,CE,R VEREADOR EFISIO COSTA 288,CARTAO CEARA SEM FOME,FRIGORIFICO MERCADINHO NOSSA SENHORA CONCEICAO,Centro,Frigorifico,CENTRO
QUIXERÉ,41449786000106,,Quixeré,CE,ALEIXO MANOEL PIRES 1147,CARTAO CEARA SEM FOME,MERCADINHO SAO VICENTE,Centro,Mercado / Mini Mercado,CENTRO
QUIXERÉ,42947369000156,(88) 9968-74262,Quixeré,CE,10 R MANOEL GONCALVES 1150,CARTAO CEARA SEM FOME,FRIGORIFICO CENTRAL DA CARNE,Centro,Frigorifico,CENTRO
REDENÇÃO,2725841000191,(85) 9919-85797,Redenção,CE,R SANTOS DUMONT 880,CARTAO CEARA SEM FOME,MERCANTIL O BETO,Centro,Mercado / Mini Mercado,CENTRO
REDENÇÃO,3108380000170,,Redenção,CE,R JOAQUIM PINHEIRO 91,CARTAO CEARA SEM FOME,COMERCIAL DIOGENES,Centro,Mercado / Mini Mercado,CENTRO
REDENÇÃO,9517617000668,(85) 3294-1493,Redenção,CE,R SANTOS DUMONT 558,CARTAO CEARA SEM FOME,SUPERMERCADO TELEFRANGO,Centro,Supermercado,CENTRO
REDENÇÃO,11154582000187,,Redenção,CE,R MAJOR JOSE GABRIEL 129,CARTAO CEARA SEM FOME,SUPER FAMILIA,Centro,Supermercado,CENTRO
REDENÇÃO,11186727000121,,Redenção,CE,R MARECHAL DEODORO 161,CARTAO CEARA SEM FOME,SUPERMERCADO REDENCAO,Centro,Supermercado,CENTRO
REDENÇÃO,11433909000150,(85) 9915-71171,Redenção,CE,DA ABOLICAO SN,CARTAO CEARA SEM FOME,SUPERMERCADO ABOLICAO,Centro,Supermercado,CENTRO
REDENÇÃO,23556228000168,(85) 3332-1079,Redenção,CE,"R JUVENAL DE CARVALHO, 124",CARTAO CEARA SEM FOME,COMERCIAL BANDEIRA,Centro,Mercado / Mini Mercado,CENTRO
REDENÇÃO,24221089000427,(88) 9818-16060,Redenção,CE,R SANTOS DUMONT 558,CARTAO CEARA SEM FOME,CASA GRANDE SUPERMERCADOS,Centro,Supermercado,CENTRO
REDENÇÃO,48224822000182,,Redenção,CE,padre barros 321,CARTAO CEARA SEM FOME,UNO SUPERMERCADOS LTDA,Centro,Mercado / Mini Mercado,CENTRO
REDENÇÃO,57183464000106,,Redenção,CE,PADRE BARROS 321,CARTAO CEARA SEM FOME,M&E SUPERMERCADO,Centro,Supermercado,CENTRO
REDENÇÃO,57349378000112,,Redenção,CE,R TEREZA CRISTINA 196,CARTAO CEARA SEM FOME,SUPER MIX,Centro,Supermercado,CENTRO
REDENÇÃO,72153224000144,(85) 3332-9407,Redenção,CE,R FRANCISCO SILVA SN,CARTAO CEARA SEM FOME,MERCADINHO O NEGO,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,1131786000149,(88) 9997-81024,Reriutaba,CE,R JOSE EDMILSON AGUIAR 74,CARTAO CEARA SEM FOME,MERCADINHO E FRIGORÍFICO BOI DA TERRA,Centro,Supermercado,CENTRO
RERIUTABA,1777052000131,(88) 9969-26061,Reriutaba,CE,R CEL AGRIPIO TEODORO SOARES 79,CARTAO CEARA SEM FOME,CLODOALDO MORAIS FURTADO,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,3076863000130,,Reriutaba,CE,R 25 DE SETEMBRO 654,CARTAO CEARA SEM FOME,GRUPO H & C,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,5968080000197,,Reriutaba,CE,R 25 DE SETEMBRO 750,CARTAO CEARA SEM FOME,MERCEARIA MORAIS,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,13747170000186,(88) 9960-78080,Reriutaba,CE,R RUA 25 DE SETEMBRO 786,CARTAO CEARA SEM FOME,SUPERMERCADO CESTAO DO LAR,Centro,Supermercado,CENTRO
RERIUTABA,14395914000103,(88) 3637-1249,Reriutaba,CE,R CEL AGRIPIO TEODORO SOARES 73,CARTAO CEARA SEM FOME,CASA MEDEIROS,Centro,Loja de Armarinho,CENTRO
RERIUTABA,19270368000106,(88) 3637-1223,Reriutaba,CE,R SAO JOSE 457,CARTAO CEARA SEM FOME,MERCADINHO MIRO HOUSE,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,20808005000586,,Reriutaba,CE,R REGINA MACEDO 150,CARTAO CEARA SEM FOME,SUPERMERCADO DOIS IRMAOS IPU LTDA,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,63460372000110,,Reriutaba,CE,R 25 DE SETEMBRO 778,CARTAO CEARA SEM FOME,LEOPOLDO ALVES E SILVA FILHO,Centro,Supermercado,CENTRO
RERIUTABA,74031709000190,(88) 3637-1312,Reriutaba,CE,R 25 DE SETEMBRO 714,CARTAO CEARA SEM FOME,MERCANTIL CLEITON MORAIS,Centro,Mercado / Mini Mercado,CENTRO
RERIUTABA,74122342000110,,Reriutaba,CE,CEL. AGRIPIO TEODORO SOARES 113,CARTAO CEARA SEM FOME,COMERCIO TRES IRMAOS,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,630612000168,(88) 9887-56415,Russas,CE,R DALTRON HOLANDA 2420,CARTAO CEARA SEM FOME,SUPERMERCADOS RABELO,Centro,Supermercado,CENTRO
RUSSAS,2230606000149,(88) 2145-0094,Russas,CE,AV DOM LINO 116,CARTAO CEARA SEM FOME,CASA DE PAES,Centro,Padaria,CENTRO
RUSSAS,3995515028410,,Russas,CE,R PROJETADA K 02,CARTAO CEARA SEM FOME,MATEUS SUPERMERCADOS,Centro,Supermercado,CENTRO
RUSSAS,5621999000100,,Russas,CE,TV PROFESSOR APRIGIO 1117,CARTAO CEARA SEM FOME,RENE SUPERMERCADO,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,8105805000101,(88) 3411-6778,RUSSAS,CE,"AVENIDA MARIA RAMALHO, Nº 1 ",CARTAO CEARA SEM FOME,SUPERMERCADO GRANJEIRO,CENTRO,Supermercado,CENTRO
RUSSAS,8105805000292,(88) 3411-6778,Russas,CE,AV FRANCISCO RAIMUNDO DE OLIVEIRA 812,CARTAO CEARA SEM FOME,SUPERMERCADO GRANJEIRO,Centro,Supermercado,CENTRO
RUSSAS,11464065000104,(88) 9815-42617,Russas,CE,R ANTONIO SABINO 2653,CARTAO CEARA SEM FOME,GENESIS SUPERMERCADO,Centro,Supermercado,CENTRO
RUSSAS,11464065000295,(88) 9815-42617,Russas,CE,AV RAIMUNDO ALVES 2089,CARTAO CEARA SEM FOME,GENESIS SUPERMERCADO LTDA,Centro,Supermercado,CENTRO
RUSSAS,26968782000140,(85) 3256-9854,Russas,CE,R CORONEL PERDIGAO SOBRINHO 300,CARTAO CEARA SEM FOME,F5 EXPRESS,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,26968782000221,,Russas,CE,AV CEL ANTONIO CORDEIRO 276,CARTAO CEARA SEM FOME,F5 EXPRESS II,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,31416931000107,(88) 2145-0785,Russas,CE,SIT PARELHAS SN,CARTAO CEARA SEM FOME,MERCADINHO SANTA CLARA,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,33006401000108,(88) 9981-58527,Russas,CE,CORONEL ARAUJO LIMA 909,CARTAO CEARA SEM FOME,UNIAO COMERCIAL,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,40435237000110,(88) 9960-01566,Russas,CE,62.900-000 1760,CARTAO CEARA SEM FOME,MERCADINHO PADRE CICERO,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,42846062000320,,Russas,CE,SIT BOM SUCESSO SN,CARTAO CEARA SEM FOME,FRIGORIFICO CORDEIRO,Centro,Açougue,CENTRO
RUSSAS,59324232000148,,Russas,CE,AV IRMA MARIA DA GRACA 1024,CARTAO CEARA SEM FOME,MERCADINHO WOW PITSTOP,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,63377972000110,(88) 9964-50406,Russas,CE,R CONEGO AGOSTINHO 2231,CARTAO CEARA SEM FOME,COMERCIAL PINHEIRO,Centro,Mercado / Mini Mercado,CENTRO
RUSSAS,72427180000101,(88) 9822-27630,Russas,CE,SIT JARDIM DE SAO JOSE SN,CARTAO CEARA SEM FOME,SUPERMERCADO LIGIA,Centro,Supermercado,CENTRO
SABOEIRO,736119000127,,Saboeiro,CE,R ANTONIO DUQUESA 205,CARTAO CEARA SEM FOME,MERCANTIL RIO VERDE,Centro,Mercado / Mini Mercado,CENTRO
SABOEIRO,9226383000195,,Saboeiro,CE,R ANTONIO DUQUEZA 255,CARTAO CEARA SEM FOME,MERCANTIL FLAMENGO,Centro,Mercado / Mini Mercado,CENTRO
SABOEIRO,13533170000183,,Saboeiro,CE,AMELIA LIMA BRAGA 191,CARTAO CEARA SEM FOME,MERCANTIL OLINDA,Centro,Mercado / Mini Mercado,CENTRO
SABOEIRO,14296801000150,(88) 9810-72629,Saboeiro,CE,R FERNANDES BASTOS 769,CARTAO CEARA SEM FOME,BRUNO MERCEARIA,Centro,Supermercado,CENTRO
SABOEIRO,20646924000177,,Saboeiro,CE,R EDITE OLINDA 110,CARTAO CEARA SEM FOME,IDERLANYO ATACADO,Centro,Mercado / Mini Mercado,CENTRO
SABOEIRO,22681767000166,(88) 9973-44709,Saboeiro,CE,R TENENTE ANTONIO PAULINO 24,CARTAO CEARA SEM FOME,MERCEARIA VIEIRA,Centro,Supermercado,CENTRO
SABOEIRO,24203118000185,(88) 8145-9505,Saboeiro,CE,VL NOCRATO RUA 101 62,CARTAO CEARA SEM FOME,DOIS IRMAOS,Centro,Supermercado,CENTRO
SABOEIRO,26483175000190,(88) 9811-00508,Saboeiro,CE,R FRANCISCO CHAGAS CAVALCANTE 39,CARTAO CEARA SEM FOME,MERCADO DA LEILIANA,Centro,Supermercado,CENTRO
SABOEIRO,26980261000109,,Saboeiro,CE,EDITE OLINDA CAVALCANTE 400,CARTAO CEARA SEM FOME,MERCADINHO DA VANGINHA,Centro,Mercado / Mini Mercado,CENTRO
SABOEIRO,29584812000103,,Saboeiro,CE,VL CEDRO 392,CARTAO CEARA SEM FOME,MERCEARIA SÃO PEDRO,Centro,Mercado / Mini Mercado,CENTRO
SABOEIRO,31072668000178,(88) 9818-18136,Saboeiro,CE,R MARIA TEREZINHA SANTOS 1,CARTAO CEARA SEM FOME,MERCADINHO RDF,Centro,Supermercado,CENTRO
SABOEIRO,35370350000124,(88) 9810-76292,Saboeiro,CE,R FERNANDES BASTOS 378,CARTAO CEARA SEM FOME,ATACAREJO SOUSA,Centro,Supermercado,CENTRO
SABOEIRO,38293026000148,(88) 9811-22003,Saboeiro,CE,R FERNANDES BASTOS 546,CARTAO CEARA SEM FOME,MERCADINHO E FRIGORIFO BRAGA,Centro,Supermercado,CENTRO
SABOEIRO,39610372000175,(88) 9813-57629,Saboeiro,CE,R FERNANDES BASTOS 225,CARTAO CEARA SEM FOME,MERCADINHO OLINDA PH,Centro,Supermercado,CENTRO
SABOEIRO,40880524000139,(88) 9810-67095,Saboeiro,CE,R CEL. SINFRONIO BRAGA 455,CARTAO CEARA SEM FOME,APARECIDA F COSTA,Centro,Supermercado,CENTRO
SABOEIRO,46992924000112,(88) 9810-22632,Saboeiro,CE,R CEL SINFRONIO BRAGA 310,CARTAO CEARA SEM FOME,ATACAREJO VITORIA,Centro,Supermercado,CENTRO
SABOEIRO,47872818000168,,Saboeiro,CE,TV CENTRO DE ABASTECIMENTO 05,CARTAO CEARA SEM FOME,MERCANTIL DERLI,Centro,Supermercado,CENTRO
SABOEIRO,69725646000132,,Saboeiro,CE,R ANTONIO DUQUESA 198,CARTAO CEARA SEM FOME,MERCANTIL ALCANTARA,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,387545000100,,Salitre,CE,fortaleza 364,CARTAO CEARA SEM FOME,MERCADINHO BOM PRECO,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,1486150000110,,Salitre,CE,JOSE DIONISIO FILHO 78,CARTAO CEARA SEM FOME,MERCADINHO NOVO HORIZONTE,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,6257139000100,,Salitre,CE,SANTO ANTONIO 309,CARTAO CEARA SEM FOME,ROSANGELA IRENE DE SOUSA,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,10174455000187,(88) 3537-1106,Salitre,CE,AV JOAO LIBANIO LEITE 487,CARTAO CEARA SEM FOME,COMERCIAL APARECIDA,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,17752891000135,,Salitre,CE,R ANTONIO LEITE DE ALENCAR 340,CARTAO CEARA SEM FOME,MERCADINHO MINIPREÇO,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,22995556000106,,Salitre,CE,JOSE DIONISIO FILHO 930,CARTAO CEARA SEM FOME,MERCADINHO DOIS IRMAOS,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,44427859000157,,Salitre,CE,AV JOSE DIONISIO FILHO 26,CARTAO CEARA SEM FOME,COMERCIAL COSTA,Centro,Mercado / Mini Mercado,CENTRO
SALITRE,56042345000162,,Salitre,CE,R SAO PEDRO 157,CARTAO CEARA SEM FOME,MERCADINHO MANIM,Centro,Mercado / Mini Mercado,CENTRO
SANTA QUITÉRIA,745671000181,,Santa Quitéria,CE,AV TIMBO MUNIZ 2810,CARTAO CEARA SEM FOME,SUPERMERCADO DIONISIO,Centro,Mercado / Mini Mercado,CENTRO
SANTA QUITÉRIA,745671000262,,Santa Quitéria,CE,AV MELQUIDES MOURAO 870,CARTAO CEARA SEM FOME,SUPERMERCADO DIONISIO,Centro,Supermercado,CENTRO
SANTA QUITÉRIA,4614504000152,,Santa Quitéria,CE,Joao Pinto de Mesquita 395,CARTAO CEARA SEM FOME,MERCANTIL SAO MATEUS LTDA,Centro,Mercado / Mini Mercado,CENTRO
SANTA QUITÉRIA,17574976000170,,Santa Quitéria,CE,JOAO PINTO DE MESQUITA 477,CARTAO CEARA SEM FOME,COMERCIAL PIRES,Centro,Mercado / Mini Mercado,CENTRO
SANTA QUITÉRIA,17690730000164,,Santa Quitéria,CE,antonio saboia 197,CARTAO CEARA SEM FOME,ANTONIA IARA XIMENES PAIVA,Centro,Alimentação,CENTRO
SANTA QUITÉRIA,18947551000122,,Santa Quitéria,CE,EDCLEY CUNHA ALVES FRIGORIFICO 438,CARTAO CEARA SEM FOME,EDCLEY CUNHA ALVES FRIGORIFICO,Centro,Açougue,CENTRO
SANTA QUITÉRIA,21188287000103,,Santa Quitéria,CE,NAPOLEAO CAMELO 1075,CARTAO CEARA SEM FOME,COMERCIAL ZE MARIA,Centro,Mercado / Mini Mercado,CENTRO
SANTA QUITÉRIA,23558968000133,,Santa Quitéria,CE,R JOAO PINTO DE MESQUITA 484,CARTAO CEARA SEM FOME,MERCANTIL MARTMAG,Centro,Supermercado,CENTRO
SANTA QUITÉRIA,26336194000194,,Santa Quitéria,CE,R CORONEL ANTONIO ERNESTO 592,CARTAO CEARA SEM FOME,HIPER POVÃO,Centro,Supermercado,CENTRO
SANTA QUITÉRIA,30630496000148,,Santa Quitéria,CE,R DELFINO PINTO 175,CARTAO CEARA SEM FOME,SUPERMERCADO TRAPIA,Centro,Supermercado,CENTRO
